Date,Open,High,Low,Close,Volume,Adj Close
2011-10-25,67.59,67.59,65.26,65.69,217200,21.90
2011-10-24,66.23,68.93,65.81,68.14,207000,22.71
2011-10-21,64.84,66.10,63.78,65.98,237900,21.99
2011-10-20,63.82,63.84,62.12,63.59,261900,21.20
2011-10-19,65.27,65.69,63.38,63.71,150600,21.24
2011-10-18,64.87,65.98,63.01,65.54,321300,21.85
2011-10-17,65.50,65.60,63.37,63.65,227700,21.22
2011-10-14,65.84,66.99,65.39,65.94,345600,21.98
2011-10-13,66.13,66.42,64.73,65.58,214800,21.86
2011-10-12,67.55,68.09,66.36,66.65,382200,22.22
2011-10-11,67.58,69.99,66.25,67.00,243000,22.33
2011-10-10,65.68,68.33,65.52,68.17,290700,22.72
2011-10-07,67.17,67.59,64.13,64.24,384300,21.41
2011-10-06,64.32,66.40,63.65,66.37,373500,22.12
2011-10-05,65.01,65.01,63.36,64.18,374400,21.39
2011-10-04,58.75,65.01,58.29,64.91,503400,21.64
2011-10-03,61.45,62.58,59.40,59.41,524100,19.80
2011-09-30,62.50,63.64,62.00,62.22,351900,20.74
2011-09-29,63.42,64.35,62.00,63.67,423600,21.22
2011-09-28,62.12,63.68,61.20,62.01,711300,20.67
2011-09-27,61.50,63.55,60.60,62.20,729300,20.73
2011-09-26,60.31,60.66,58.79,60.53,472200,20.18
2011-09-23,58.00,59.90,56.79,59.57,1432800,19.86
2011-09-22,57.85,59.28,56.76,58.17,1655100,19.39
2011-09-21,62.18,63.77,59.41,59.61,1065900,19.87
2011-09-20,65.51,65.73,61.34,62.12,1295100,20.71
2011-09-19,66.67,67.35,65.09,65.37,305100,21.79
2011-09-16,67.23,68.10,66.27,68.08,497100,22.69
2011-09-15,68.25,68.65,66.00,66.63,422700,22.21
2011-09-14,67.78,68.28,66.23,67.42,288900,22.47
2011-09-13,67.28,68.17,65.95,67.09,256500,22.36
2011-09-12,66.11,67.70,66.00,67.11,166200,22.37
2011-09-09,68.84,69.38,66.76,67.44,294000,22.48
2011-09-08,71.28,71.70,69.04,69.58,149700,23.19
2011-09-07,71.20,71.93,70.25,71.86,402300,23.95
2011-09-06,67.54,70.26,67.01,69.39,426000,23.13
2011-09-02,68.83,70.67,68.71,69.20,414300,23.07
2011-09-01,73.06,73.34,70.07,70.40,433200,23.47
2011-08-31,74.30,74.39,70.91,73.13,592800,24.38
2011-08-30,74.29,74.51,72.48,73.97,137700,24.66
2011-08-29,74.31,75.23,71.88,74.73,174900,24.91
2011-08-26,70.80,73.47,69.38,72.63,192300,24.21
2011-08-25,74.23,74.56,70.28,71.26,217500,23.75
2011-08-24,71.74,73.78,70.18,73.49,159600,24.50
2011-08-23,68.77,71.85,68.32,71.73,601800,23.91
2011-08-22,69.88,69.88,67.62,68.38,192600,22.79
2011-08-19,67.58,70.00,67.06,67.68,268800,22.56
2011-08-18,71.02,71.43,68.55,69.16,339300,23.05
2011-08-17,73.22,74.15,72.06,73.57,150900,24.52
2011-08-16,74.06,75.05,71.79,72.48,237300,24.16
2011-08-15,72.70,75.20,72.70,75.06,252900,25.02
2011-08-12,73.44,73.44,71.18,71.94,247200,23.98
2011-08-11,67.37,73.94,66.11,72.70,662100,24.23
2011-08-10,70.00,70.09,66.76,66.88,366900,22.29
2011-08-09,68.94,72.63,65.78,72.02,954300,24.01
2011-08-08,73.00,73.54,66.76,67.16,698400,22.39
2011-08-05,76.28,76.63,72.34,75.04,304500,25.01
2011-08-04,78.66,80.25,75.36,75.48,270900,25.16
2011-08-03,79.22,80.56,77.65,79.83,141300,26.61
2011-08-02,81.19,81.60,78.57,79.22,783300,26.41
2011-08-01,81.92,82.24,79.95,82.03,329700,27.34
2011-07-29,78.28,82.00,77.67,80.93,597000,26.98
2011-07-28,79.00,80.20,78.48,79.65,255300,26.55
2011-07-27,80.00,80.58,79.08,79.19,307200,26.40
2011-07-26,80.83,81.44,79.76,80.20,275700,26.73
2011-07-25,81.82,82.89,80.65,80.97,175500,26.99
2011-07-22,83.37,83.75,81.53,82.81,156000,27.60
2011-07-21,81.79,83.75,80.83,83.67,208200,27.89
2011-07-20,81.41,82.16,81.00,81.42,157500,27.14
2011-07-19,79.43,81.48,78.82,81.26,264000,27.09
2011-07-18,79.18,79.25,77.53,78.79,154800,26.26
2011-07-15,79.36,80.49,78.77,79.67,233100,26.56
2011-07-14,82.29,82.90,78.10,79.13,533400,26.38
2011-07-13,81.72,83.78,80.44,82.25,204000,27.42
2011-07-12,81.81,82.92,81.31,81.31,187200,27.10
2011-07-11,84.18,84.55,81.70,82.37,338700,27.46
2011-07-08,87.51,88.21,85.08,85.15,319800,28.38
2011-07-07,88.02,89.67,88.02,88.77,155400,29.59
2011-07-06,86.78,88.11,86.04,87.40,223200,29.13
2011-07-05,86.07,88.49,86.07,86.95,349500,28.98
2011-07-01,84.87,86.68,84.27,86.07,237000,28.69
2011-06-30,84.20,84.95,83.69,84.79,168000,28.26
2011-06-29,84.37,84.40,83.52,84.32,159900,28.11
2011-06-28,83.30,83.89,82.52,83.85,307200,27.95
2011-06-27,84.71,85.34,82.93,83.21,356400,27.74
2011-06-24,84.95,85.12,83.15,85.00,687900,28.33
2011-06-23,83.20,84.87,82.56,84.65,249900,28.22
2011-06-22,85.08,85.84,84.01,84.15,193200,28.05
2011-06-21,85.03,86.31,83.86,85.71,271500,28.57
2011-06-20,80.78,84.56,80.18,84.52,309900,28.17
2011-06-17,80.76,81.95,80.09,80.78,340500,26.93
2011-06-16,78.76,80.28,78.14,80.20,225900,26.73
2011-06-15,78.96,79.59,78.52,78.76,341100,26.25
2011-06-14,79.02,80.34,78.53,79.92,129600,26.64
2011-06-13,78.13,79.20,77.84,78.13,109200,26.04
2011-06-10,79.16,79.56,77.64,78.48,277500,26.16
2011-06-09,80.16,80.84,79.36,79.69,208200,26.56
2011-06-08,79.89,81.02,79.20,79.92,205500,26.64
2011-06-07,81.67,81.67,80.17,80.40,201300,26.80
2011-06-06,82.13,82.54,80.77,81.36,284100,27.12
2011-06-03,82.50,83.89,81.92,82.70,165000,27.57
2011-06-02,84.80,84.92,83.53,83.96,108600,27.99
2011-06-01,86.34,86.34,84.37,84.81,288000,28.27
2011-05-31,85.48,86.62,84.66,86.62,289500,28.87
2011-05-27,84.52,85.75,84.31,84.54,118800,28.18
2011-05-26,83.17,84.29,82.73,84.29,110400,28.10
2011-05-25,82.55,84.20,82.41,83.67,127200,27.89
2011-05-24,82.64,83.47,81.29,83.01,260700,27.67
2011-05-23,82.34,82.90,81.78,82.46,196800,27.49
2011-05-20,83.41,85.94,82.96,84.00,344100,28.00
2011-05-19,82.47,84.40,81.54,84.01,221400,28.00
2011-05-18,81.45,82.25,81.02,81.97,120900,27.32
2011-05-17,80.95,82.02,80.00,81.39,218100,27.13
2011-05-16,82.59,82.59,81.28,81.41,258900,27.14
2011-05-13,85.13,85.59,82.81,83.03,96000,27.68
2011-05-12,84.03,85.64,83.47,85.38,216000,28.46
2011-05-11,85.38,85.96,83.52,84.40,255000,28.13
2011-05-10,85.31,86.24,84.93,85.78,163200,28.59
2011-05-09,85.20,85.69,84.35,84.90,162000,28.30
2011-05-06,84.49,85.80,84.20,85.51,294000,28.50
2011-05-05,85.32,85.76,82.54,83.34,419100,27.78
2011-05-04,87.47,87.50,84.16,85.37,300300,28.46
2011-05-03,88.56,89.51,87.00,87.50,225000,29.17
2011-05-02,90.94,90.95,88.54,88.91,378000,29.64
2011-04-29,87.49,90.58,86.89,90.26,501000,30.09
2011-04-28,84.80,87.78,84.80,87.50,456000,29.17
2011-04-27,85.00,85.28,83.54,85.17,318000,28.39
2011-04-26,83.70,85.24,82.97,84.80,376800,28.27
2011-04-25,82.93,83.88,82.75,83.28,160800,27.76
2011-04-21,84.15,84.39,82.80,83.50,117000,27.83
2011-04-20,83.34,83.91,83.04,83.61,108900,27.87
2011-04-19,83.01,83.19,81.61,82.29,160500,27.43
2011-04-18,82.36,82.90,81.14,82.87,207900,27.62
2011-04-15,81.41,84.06,81.41,83.93,200700,27.98
2011-04-14,80.20,81.71,79.63,81.71,227700,27.24
2011-04-13,81.85,82.21,80.36,81.04,140100,27.01
2011-04-12,81.69,82.38,81.47,81.47,155100,27.16
2011-04-11,82.90,83.08,82.00,82.44,101700,27.48
2011-04-08,85.29,85.29,81.82,82.51,180300,27.50
2011-04-07,85.56,85.89,84.67,84.68,130200,28.23
2011-04-06,85.79,86.03,85.35,85.71,162300,28.57
2011-04-05,85.71,85.82,84.57,85.58,136800,28.53
2011-04-04,85.90,86.04,85.00,85.71,146700,28.57
2011-04-01,85.57,86.73,85.24,85.83,226200,28.61
2011-03-31,83.99,85.18,83.83,85.13,307200,28.38
2011-03-30,82.12,84.41,82.06,84.40,256500,28.13
2011-03-29,81.78,82.31,80.01,81.90,339300,27.30
2011-03-28,83.99,84.31,81.76,81.96,375900,27.32
2011-03-25,82.53,84.55,82.21,83.81,208200,27.94
2011-03-24,82.45,83.08,81.33,82.27,140100,27.42
2011-03-23,80.92,82.48,79.79,82.04,219600,27.35
2011-03-22,83.00,83.00,81.26,81.27,93300,27.09
2011-03-21,82.05,83.00,82.05,83.00,199800,27.67
2011-03-18,80.58,81.53,79.52,81.50,313800,27.17
2011-03-17,80.34,80.72,79.28,79.72,433200,26.57
2011-03-16,79.42,80.75,79.00,79.22,308400,26.41
2011-03-15,79.03,80.80,79.03,79.78,310500,26.59
2011-03-14,80.65,81.77,80.13,80.86,171300,26.95
2011-03-11,80.29,82.05,78.31,81.80,227400,27.27
2011-03-10,83.19,83.19,80.84,81.00,255300,27.00
2011-03-09,83.81,84.94,83.76,84.54,400200,28.18
2011-03-08,83.45,84.90,83.12,83.91,350100,27.97
2011-03-07,84.70,85.00,82.63,83.45,320100,27.82
2011-03-04,84.47,84.70,83.61,84.70,390000,28.23
2011-03-03,82.25,84.50,82.25,84.50,376500,28.17
2011-03-02,81.70,82.66,80.53,81.94,293400,27.31
2011-03-01,83.35,83.61,81.21,81.27,390000,27.09
2011-02-28,85.00,85.00,82.94,83.35,426000,27.78
2011-02-25,83.36,85.00,82.77,85.00,804600,28.33
2011-02-24,81.84,83.15,79.88,83.01,393300,27.67
2011-02-23,82.91,83.90,81.50,81.76,325200,27.25
2011-02-22,84.00,85.83,82.69,83.07,342600,27.69
2011-02-18,85.56,86.00,84.50,85.07,820200,28.36
2011-02-17,84.88,86.89,84.88,86.42,821400,28.81
2011-02-16,82.48,86.53,81.65,84.59,1321800,28.20
2011-02-15,79.30,79.86,78.27,79.10,565800,26.37
2011-02-14,78.68,79.84,78.68,79.58,683100,26.53
2011-02-11,76.66,79.23,76.40,78.87,404100,26.29
2011-02-10,75.54,77.60,75.54,77.14,381300,25.71
2011-02-09,76.31,76.98,75.84,76.14,283500,25.38
2011-02-08,76.55,77.29,76.34,76.64,150300,25.55
2011-02-07,74.43,76.88,74.43,76.36,184800,25.45
2011-02-04,74.11,74.52,73.73,74.20,198900,24.73
2011-02-03,73.73,74.73,73.73,74.29,150900,24.76
2011-02-02,73.30,74.40,73.29,73.88,165900,24.63
2011-02-01,72.71,74.35,72.25,73.64,237900,24.55
2011-01-31,71.93,72.91,71.03,72.14,151500,24.05
2011-01-28,72.56,72.82,71.59,71.70,242100,23.90
2011-01-27,74.00,74.00,72.03,72.82,335100,24.27
2011-01-26,70.87,75.07,70.87,73.93,399600,24.64
2011-01-25,69.40,70.98,68.29,70.82,252000,23.61
2011-01-24,72.40,72.40,69.70,69.85,430500,23.28
2011-01-21,73.38,73.38,72.25,72.29,114900,24.10
2011-01-20,73.49,74.53,72.66,72.87,159300,24.29
2011-01-19,75.40,75.54,73.60,73.94,200400,24.65
2011-01-18,74.92,75.68,74.00,75.59,226800,25.20
2011-01-14,75.50,75.92,75.24,75.50,187200,25.17
2011-01-13,75.88,76.09,75.20,75.54,93600,25.18
2011-01-12,75.79,76.10,72.00,76.00,133800,25.33
2011-01-11,74.84,75.18,74.59,74.97,181500,24.99
2011-01-10,73.99,74.99,73.12,74.61,181200,24.87
2011-01-07,75.96,76.05,73.78,74.59,111300,24.86
2011-01-06,76.00,76.25,75.13,75.67,185700,25.22
2011-01-05,75.55,76.15,75.09,75.85,213300,25.28
2011-01-04,76.27,76.70,74.06,75.57,417600,25.19
2011-01-03,76.19,76.74,74.17,75.79,385800,25.26
2010-12-31,76.23,76.44,74.87,75.20,306300,25.07
2010-12-30,76.56,77.01,76.51,76.65,205800,25.55
2010-12-29,77.29,77.41,76.53,76.73,191100,25.58
2010-12-28,78.00,78.00,76.64,77.28,127200,25.76
2010-12-27,76.89,77.97,76.71,77.84,132000,25.95
2010-12-23,76.00,77.05,75.84,76.93,252300,25.64
2010-12-22,77.26,77.47,75.93,76.10,372900,25.37
2010-12-21,76.48,77.22,75.55,77.13,404100,25.71
2010-12-20,76.93,76.96,75.62,75.96,394500,25.32
2010-12-17,74.39,76.80,73.81,76.70,1350000,25.57
2010-12-16,71.99,74.24,71.99,74.20,285000,24.73
2010-12-15,71.89,73.27,71.11,71.89,368100,23.96
2010-12-14,72.01,72.88,71.01,72.22,390900,24.07
2010-12-13,71.00,72.13,70.26,71.60,299100,23.87
2010-12-10,69.62,71.00,69.04,70.99,238800,23.66
2010-12-09,69.70,70.22,69.39,69.68,236100,23.23
2010-12-08,68.04,69.50,68.02,69.25,287700,23.08
2010-12-07,67.00,68.25,66.90,67.67,222300,22.56
2010-12-06,66.07,66.73,65.91,66.61,207000,22.20
2010-12-03,65.27,66.59,65.27,66.35,207300,22.12
2010-12-02,66.07,66.96,65.00,65.81,416100,21.94
2010-12-01,64.05,66.87,64.05,65.85,250500,21.95
2010-11-30,63.16,64.15,63.15,63.37,345600,21.12
2010-11-29,64.61,64.72,62.98,64.02,243900,21.34
2010-11-26,65.19,65.65,64.51,65.15,91200,21.72
2010-11-24,64.43,66.31,63.88,65.76,122700,21.92
2010-11-23,64.05,64.85,63.50,63.95,207900,21.32
2010-11-22,64.80,65.03,64.05,64.50,199200,21.50
2010-11-19,64.79,65.39,64.49,64.94,208200,21.65
2010-11-18,66.46,66.46,64.87,65.15,199500,21.72
2010-11-17,66.57,66.57,64.64,65.44,211200,21.81
2010-11-16,67.06,67.31,66.13,66.35,198300,22.12
2010-11-15,67.69,68.55,66.79,67.31,130800,22.44
2010-11-12,66.80,68.00,66.80,67.45,351900,22.48
2010-11-11,67.12,67.79,66.93,67.51,131100,22.50
2010-11-10,65.88,67.95,64.80,67.95,318300,22.65
2010-11-09,68.18,68.18,65.00,65.54,216000,21.85
2010-11-08,68.12,68.71,67.25,67.90,119100,22.63
2010-11-05,69.78,70.48,68.07,68.58,225000,22.86
2010-11-04,68.50,69.80,67.91,69.78,363000,23.26
2010-11-03,66.80,67.38,66.34,67.38,96600,22.46
2010-11-02,67.17,67.81,66.54,66.75,204300,22.25
2010-11-01,67.30,67.93,65.92,66.32,187800,22.11
2010-10-29,66.40,67.31,66.21,67.05,202500,22.35
2010-10-28,66.70,67.92,65.61,66.69,684000,22.23
2010-10-27,64.80,66.05,63.85,64.43,604200,21.48
2010-10-26,66.86,67.31,64.70,65.26,455700,21.75
2010-10-25,67.20,67.88,66.95,67.39,333000,22.46
2010-10-22,65.58,67.45,65.52,66.98,198300,22.33
2010-10-21,65.84,66.30,64.52,65.53,192900,21.84
2010-10-20,65.17,65.98,65.17,65.45,212700,21.82
2010-10-19,66.33,66.91,64.49,64.97,236400,21.66
2010-10-18,67.50,67.73,67.00,67.30,198000,22.43
2010-10-15,67.75,67.87,66.76,67.49,623100,22.50
2010-10-14,65.84,67.10,65.50,67.04,247800,22.35
2010-10-13,64.36,66.84,64.36,66.02,243000,22.01
2010-10-12,63.81,64.31,63.10,64.16,111300,21.39
2010-10-11,64.74,65.41,64.10,64.10,81900,21.37
2010-10-08,64.71,65.01,63.79,64.77,132000,21.59
2010-10-07,66.00,66.25,64.67,64.70,156000,21.57
2010-10-06,64.85,65.52,64.34,65.44,160800,21.81
2010-10-05,63.74,65.68,63.18,65.05,252900,21.68
2010-10-04,63.02,64.02,62.31,63.30,162000,21.10
2010-10-01,65.44,65.93,63.10,63.30,355800,21.10
2010-09-30,66.63,67.29,64.26,64.66,251700,21.55
2010-09-29,65.05,66.49,64.85,65.97,109500,21.99
2010-09-28,64.12,65.60,63.21,65.45,486900,21.82
2010-09-27,67.65,67.65,63.78,64.05,324900,21.35
2010-09-24,65.32,67.63,64.86,67.44,153900,22.48
2010-09-23,66.23,66.90,64.68,64.81,159000,21.60
2010-09-22,67.04,67.64,65.58,66.81,133800,22.27
2010-09-21,68.00,68.30,67.35,67.53,219000,22.51
2010-09-20,67.61,68.20,67.61,68.00,516600,22.67
2010-09-17,68.00,68.17,67.35,67.52,323700,22.51
2010-09-16,67.77,68.25,67.14,67.59,219300,22.53
2010-09-15,68.20,68.31,67.28,68.01,281400,22.67
2010-09-14,69.16,69.52,68.57,68.61,156900,22.87
2010-09-13,69.55,69.69,68.16,69.44,368700,23.15
2010-09-10,68.10,69.16,68.10,68.95,179700,22.98
2010-09-09,69.12,69.42,67.51,67.95,115500,22.65
2010-09-08,67.72,69.11,67.71,68.98,262200,22.99
2010-09-07,69.45,69.47,67.12,67.33,171000,22.44
2010-09-03,68.71,69.89,68.71,69.75,187800,23.25
2010-09-02,66.40,68.47,66.40,68.16,254100,22.72
2010-09-01,64.82,67.00,63.19,66.91,457800,22.30
2010-08-31,63.01,63.95,62.75,63.70,402000,21.23
2010-08-30,63.41,63.86,63.20,63.25,402300,21.08
2010-08-27,63.41,63.55,62.45,63.51,402300,21.17
2010-08-26,64.01,64.01,62.54,62.88,336600,20.96
2010-08-25,63.49,64.10,63.11,63.45,519900,21.15
2010-08-24,64.77,65.42,63.79,63.82,602100,21.27
2010-08-23,65.49,66.06,65.08,65.51,314100,21.84
2010-08-20,64.77,65.09,63.72,64.93,215700,21.64
2010-08-19,65.27,65.60,64.62,65.00,709200,21.67
2010-08-18,66.25,66.53,64.98,65.72,171000,21.91
2010-08-17,66.22,66.82,64.37,66.30,478200,22.10
2010-08-16,64.22,65.59,63.86,65.35,357000,21.78
2010-08-13,64.32,65.34,63.50,64.54,271800,21.51
2010-08-12,64.02,65.16,63.03,64.73,421800,21.58
2010-08-11,67.03,67.23,64.09,64.43,333900,21.48
2010-08-10,69.03,69.29,67.73,67.83,200100,22.61
2010-08-09,69.15,69.99,68.25,69.89,184800,23.30
2010-08-06,69.01,69.30,67.34,68.50,239100,22.83
2010-08-05,69.44,70.29,69.22,69.38,297600,23.13
2010-08-04,70.31,70.78,69.05,69.97,312000,23.32
2010-08-03,70.07,71.98,70.03,71.10,951600,23.70
2010-08-02,70.94,71.61,70.52,71.00,528000,23.67
2010-07-30,66.64,70.98,66.09,69.68,2057700,23.23
2010-07-29,67.42,67.85,65.23,67.04,467100,22.35
2010-07-28,67.92,69.00,66.39,67.08,293400,22.36
2010-07-27,66.99,68.59,66.68,68.50,493800,22.83
2010-07-26,62.98,66.75,62.08,66.71,435000,22.24
2010-07-23,61.02,62.99,60.35,62.61,446400,20.87
2010-07-22,59.85,61.82,58.84,61.57,287700,20.52
2010-07-21,61.29,61.29,58.85,58.86,245100,19.62
2010-07-20,60.69,61.45,58.82,61.17,528600,20.39
2010-07-19,62.79,64.19,60.90,61.56,297900,20.52
2010-07-16,64.87,65.97,62.53,62.65,378600,20.88
2010-07-15,67.23,67.23,64.51,65.19,355800,21.73
2010-07-14,67.87,68.33,67.00,67.15,195300,22.38
2010-07-13,66.64,68.63,65.89,68.33,320100,22.78
2010-07-12,66.05,66.46,65.05,65.95,141600,21.98
2010-07-09,66.21,66.78,65.63,66.47,167100,22.16
2010-07-08,67.64,67.91,66.00,66.50,231300,22.17
2010-07-07,64.58,67.01,64.58,66.89,225900,22.30
2010-07-06,66.48,67.00,64.10,64.51,259200,21.50
2010-07-02,67.26,67.38,64.66,65.40,123000,21.80
2010-07-01,66.59,67.39,65.00,66.85,326100,22.28
2010-06-30,66.89,68.05,66.54,66.78,292800,22.26
2010-06-29,69.50,69.50,65.72,66.68,417300,22.23
2010-06-28,68.69,70.64,67.82,69.57,329700,23.19
2010-06-25,67.76,69.44,67.26,68.47,423600,22.82
2010-06-24,68.12,68.86,67.34,67.62,218700,22.54
2010-06-23,68.47,68.97,67.81,68.45,236700,22.82
2010-06-22,69.22,69.94,68.24,68.51,274200,22.84
2010-06-21,71.52,71.52,68.82,69.19,316200,23.06
2010-06-18,71.76,71.76,70.75,70.78,597000,23.59
2010-06-17,72.40,72.80,71.03,71.23,375600,23.74
2010-06-16,68.09,72.55,67.91,72.37,835500,24.12
2010-06-15,67.40,68.98,66.89,68.77,206400,22.92
2010-06-14,69.65,69.96,67.51,67.65,295200,22.55
2010-06-11,66.62,69.35,66.62,69.19,295800,23.06
2010-06-10,67.00,67.79,66.69,67.62,302100,22.54
2010-06-09,67.18,67.62,65.93,66.16,306300,22.05
2010-06-08,66.83,67.73,65.52,66.43,467100,22.14
2010-06-07,66.64,67.81,66.11,66.38,392100,22.13
2010-06-04,67.09,68.03,65.71,66.51,398100,22.17
2010-06-03,68.86,70.00,67.80,68.49,375900,22.83
2010-06-02,67.42,69.34,66.65,69.21,330900,23.07
