Date,Open,High,Low,Close,Volume,Adj Close
2005-01-10,69.83,74.42,63.30,70.20,79943500,34.14
2005-01-03,64.78,69.63,62.60,69.25,38587400,33.67
2004-12-27,64.80,65.15,62.05,64.40,16033800,31.32
2004-12-20,65.47,66.00,61.60,64.01,27181200,31.13
2004-12-13,65.62,67.50,64.60,64.99,22276600,31.60
2004-12-06,64.25,66.73,62.05,65.15,32242800,31.68
2004-11-29,68.95,69.57,61.75,62.68,41202000,30.48
2004-11-22,61.80,65.76,57.90,64.55,48398100,31.39
2004-11-15,55.20,56.91,54.22,55.17,16380900,26.83
2004-11-08,54.27,55.69,53.38,55.50,16531100,26.99
2004-11-01,52.50,56.11,52.04,54.72,33356300,26.61
2004-10-25,47.20,53.20,46.97,52.40,27535600,25.48
2004-10-18,44.70,48.35,44.70,47.41,27253000,23.05
2004-10-11,38.80,45.75,37.65,45.50,41047300,22.13
2004-10-04,39.18,40.93,38.40,39.06,15799400,18.99
2004-09-27,36.95,39.27,36.83,38.67,13675900,18.80
2004-09-20,36.88,38.87,36.81,37.29,12858800,18.13
2004-09-13,35.88,37.38,34.78,37.14,12669200,18.06
2004-09-07,35.40,36.57,35.23,35.87,12811000,17.44
2004-08-30,34.00,35.99,33.96,35.23,12930100,17.13
2004-08-23,30.86,35.18,30.60,34.35,17707700,16.70
2004-08-16,31.00,31.86,30.35,30.80,13064600,14.98
2004-08-09,29.85,31.54,29.81,30.84,10846600,15.00
2004-08-02,31.18,32.30,29.70,29.78,11357100,14.48
2004-07-26,30.85,33.00,30.78,32.34,11208300,15.73
2004-07-19,32.01,32.71,30.48,30.70,12613300,14.93
2004-07-12,30.02,33.63,28.74,32.20,27997800,15.66
2004-07-06,31.27,31.42,29.95,30.03,10618000,14.60
2004-06-28,34.18,34.19,29.73,31.08,19552200,15.11
2004-06-21,33.12,33.83,32.12,33.70,12268100,16.39
2004-06-14,30.65,33.41,29.50,32.91,18255900,16.00
2004-06-07,29.04,30.97,28.81,30.74,11770300,14.95
2004-06-01,27.79,29.25,27.61,28.78,10275800,14.00
2004-05-24,27.29,28.78,27.11,28.06,8996000,13.64
2004-05-17,26.70,27.50,26.36,27.11,8987800,13.18
2004-05-10,26.27,27.72,25.94,27.06,9201600,13.16
2004-05-03,26.00,27.57,25.50,26.67,10702200,12.97
2004-04-26,27.58,27.64,25.49,25.78,11953200,12.54
2004-04-19,28.12,28.75,27.05,27.70,14665400,13.47
2004-04-12,27.50,29.58,26.31,29.18,24793200,14.19
2004-04-05,27.48,28.37,26.92,27.53,10175900,13.39
2004-03-29,27.37,27.99,26.62,27.50,12099900,13.37
2004-03-22,25.37,27.36,25.22,27.04,15850700,13.15
2004-03-15,27.03,27.35,25.39,25.86,15916000,12.58
2004-03-08,26.62,28.14,25.75,27.56,21951900,13.40
2004-03-01,24.10,27.49,23.60,26.74,21459400,13.00
2004-02-23,22.34,24.02,21.89,23.92,9976100,11.63
2004-02-17,23.10,23.64,22.21,22.40,8154200,10.89
2004-02-09,22.62,24.10,22.44,23.00,9229400,11.18
2004-02-02,22.46,22.91,21.70,22.71,9428400,11.04
2004-01-26,22.46,23.38,22.19,22.56,8941000,10.97
2004-01-20,22.67,22.97,22.18,22.56,8703400,10.97
2004-01-12,23.25,24.84,22.50,22.72,22697400,11.05
2004-01-05,21.42,24.13,21.42,23.00,16992800,11.18
2003-12-29,20.91,21.75,20.86,21.28,6762500,10.35
2003-12-22,19.65,20.91,19.25,20.78,8631500,10.10
2003-12-15,21.49,21.49,19.62,19.70,13011400,9.58
2003-12-08,20.78,21.34,19.96,20.89,6646600,10.16
2003-12-01,21.04,21.90,20.73,20.85,8016000,10.14
2003-11-24,20.50,21.27,20.25,20.91,8675900,10.17
2003-11-17,21.35,21.37,19.85,20.28,9439000,9.86
2003-11-10,22.45,22.72,21.28,21.46,8565500,10.44
2003-11-03,22.83,23.30,22.45,22.50,10584000,10.94
2003-10-27,22.75,24.00,22.40,22.89,8282200,11.13
2003-10-20,22.60,23.40,22.23,22.60,7159000,10.99
2003-10-13,23.73,25.01,22.41,22.75,17863400,11.06
2003-10-06,21.67,23.81,21.58,23.68,11698200,11.52
2003-09-29,21.49,21.86,20.19,21.69,9935000,10.55
2003-09-22,22.18,22.50,20.15,20.69,10965600,10.06
2003-09-15,22.81,23.05,21.85,22.58,8886500,10.98
2003-09-08,22.48,23.14,22.10,23.10,6901200,11.23
2003-09-02,22.66,23.32,22.40,22.50,8489900,10.94
2003-08-25,20.78,22.85,20.35,22.61,7937300,10.99
2003-08-18,19.86,22.00,19.72,20.88,7894700,10.15
2003-08-11,19.82,20.34,19.46,19.71,6460000,9.58
2003-08-04,20.53,21.50,19.42,19.64,7407500,9.55
2003-07-28,21.50,21.50,20.17,20.73,7086700,10.08
2003-07-21,20.69,21.57,20.30,21.54,6937000,10.47
2003-07-14,20.01,21.18,19.38,20.86,12114500,10.14
2003-07-07,19.27,20.50,19.13,19.85,7603200,9.65
2003-06-30,18.68,19.55,18.51,19.13,7734000,9.30
2003-06-23,19.30,19.69,18.48,18.73,11993200,9.11
2003-06-16,17.60,19.61,17.45,19.20,11493200,9.34
2003-06-09,16.94,17.95,16.63,17.42,7896700,8.47
2003-06-02,18.10,18.29,17.02,17.15,10696600,8.34
2003-05-27,17.96,18.90,17.53,17.95,12020700,8.73
2003-05-19,18.53,18.65,17.60,18.32,11087800,8.91
2003-05-12,18.15,19.01,17.95,18.80,13202000,9.14
2003-05-05,14.77,18.40,14.75,18.30,38576400,8.90
2003-04-28,13.48,14.59,13.43,14.45,15836800,7.03
2003-04-21,13.13,13.63,12.98,13.35,8521400,6.49
2003-04-14,13.71,13.75,12.72,13.12,21780000,6.38
2003-04-07,14.85,14.95,12.93,13.20,14088000,6.42
2003-03-31,14.33,14.70,14.04,14.41,6243600,7.01
2003-03-24,14.67,14.83,14.30,14.57,5534500,7.09
2003-03-17,14.89,15.15,14.60,15.00,8802400,7.29
2003-03-10,14.51,15.01,14.06,14.78,7191900,7.19
2003-03-03,15.01,15.16,14.31,14.53,5412100,7.07
2003-02-24,14.86,15.09,13.80,15.01,6681600,7.30
2003-02-18,14.75,15.30,14.65,15.00,8152300,7.29
2003-02-10,14.26,14.72,14.06,14.67,7236700,7.13
2003-02-03,14.41,14.93,14.07,14.15,8947600,6.88
2003-01-27,13.68,15.10,13.65,14.36,12849900,6.98
2003-01-21,14.21,14.41,13.56,13.80,8949300,6.71
2003-01-13,14.90,14.90,14.08,14.10,11162600,6.86
2003-01-06,15.03,15.38,14.44,14.72,9663400,7.16
2002-12-30,14.08,14.93,13.84,14.90,6112900,7.25
2002-12-23,14.16,14.81,14.01,14.06,2952000,6.84
2002-12-16,14.81,15.19,13.78,14.14,9218600,6.88
2002-12-09,14.94,15.55,14.65,14.79,7945100,7.19
2002-12-02,15.90,16.10,14.50,14.95,10293700,7.27
2002-11-25,16.03,16.14,15.27,15.50,7767100,7.54
2002-11-18,16.19,16.44,15.01,16.01,8790000,7.79
2002-11-11,15.74,16.41,15.12,15.95,6508600,7.76
2002-11-04,16.50,17.38,15.52,15.84,9501000,7.70
2002-10-28,15.55,16.50,14.96,16.36,9748700,7.96
2002-10-21,14.26,15.45,14.00,15.42,7996600,7.50
2002-10-14,14.55,15.25,13.90,14.34,11893800,6.97
2002-10-07,13.97,14.78,13.36,14.51,11937700,7.06
2002-09-30,14.40,14.63,13.99,14.03,8701300,6.82
2002-09-23,14.76,15.19,14.40,14.72,8456000,7.16
2002-09-16,14.14,15.09,14.12,14.87,11442900,7.23
2002-09-09,14.28,14.60,14.05,14.17,8306400,6.89
2002-09-03,14.49,14.78,14.05,14.38,9869300,6.99
2002-08-26,15.95,15.95,14.51,14.75,7556100,7.17
2002-08-19,15.78,16.25,15.45,15.73,7336900,7.65
2002-08-12,14.90,16.10,14.54,15.81,10114400,7.69
2002-08-05,14.51,15.38,13.97,15.00,8875800,7.29
2002-07-29,14.48,15.51,14.25,14.45,9632200,7.03
2002-07-22,14.75,15.22,13.80,14.34,13746000,6.97
2002-07-15,17.43,18.60,14.53,14.96,20735100,7.27
2002-07-08,18.52,18.79,16.97,17.51,10442800,8.51
2002-07-01,17.71,18.75,16.75,18.74,7933500,9.11
2002-06-24,16.77,17.82,15.98,17.72,12954300,8.62
2002-06-17,20.24,20.63,16.79,16.85,23066000,8.19
2002-06-10,21.48,21.84,18.11,20.10,13805500,9.77
2002-06-03,23.39,23.45,20.93,21.40,12374200,10.41
2002-05-28,23.69,24.44,23.28,23.30,8333700,11.33
2002-05-20,24.57,25.24,23.32,24.15,9838200,11.74
2002-05-13,23.52,25.98,22.94,25.01,11367700,12.16
2002-05-06,23.35,24.52,22.14,23.32,9922200,11.34
2002-04-29,23.16,24.38,23.09,23.51,8843400,11.43
2002-04-22,24.84,24.93,23.00,23.01,8160900,11.19
2002-04-15,25.06,26.17,24.80,24.98,14909400,12.15
2002-04-08,24.16,25.20,23.78,25.06,10039400,12.19
2002-04-01,23.38,25.19,23.28,24.74,8815800,12.03
2002-03-25,24.07,24.09,23.00,23.67,6757400,11.51
2002-03-18,24.95,25.30,23.26,24.09,11855400,11.71
2002-03-11,24.60,25.14,23.87,24.95,8398600,12.13
2002-03-04,23.26,25.09,22.76,24.66,9837000,11.99
2002-02-25,22.85,24.72,20.94,23.45,18021900,11.40
2002-02-19,23.76,23.87,21.45,22.74,13651100,11.06
2002-02-11,23.93,25.24,23.74,23.90,10400800,11.62
2002-02-04,24.32,25.98,23.37,24.03,16285700,11.69
2002-01-28,23.40,24.96,22.72,24.41,12607800,11.87
2002-01-22,22.27,23.51,21.59,23.25,11611700,11.31
2002-01-14,21.01,22.74,20.50,22.17,16232800,10.78
2002-01-07,23.72,24.00,20.25,21.05,14457100,10.24
2001-12-31,22.51,23.95,21.83,23.69,15082700,11.52
2001-12-24,20.90,23.00,20.90,22.43,6139800,10.91
2001-12-17,20.40,21.68,20.19,21.00,8400700,10.21
2001-12-10,22.29,22.99,20.09,20.39,6826200,9.92
2001-12-03,21.06,24.03,20.60,22.54,11947200,10.96
2001-11-26,19.94,21.55,19.88,21.30,10618000,10.36
2001-11-19,19.00,20.20,18.96,19.84,7774600,9.65
2001-11-12,18.66,19.90,17.96,18.97,7792900,9.22
2001-11-05,18.84,20.13,18.53,18.71,10080200,9.10
2001-10-29,18.57,18.86,17.06,18.57,9284900,9.03
2001-10-22,18.21,19.42,17.75,18.67,14180400,9.08
2001-10-15,17.95,18.41,16.96,18.30,11332800,8.90
2001-10-08,15.57,18.08,15.50,18.01,9369600,8.76
2001-10-01,15.49,16.25,14.83,16.14,13363800,7.85
2001-09-24,16.11,16.84,14.93,15.51,13214900,7.54
2001-09-10,17.00,17.72,14.68,15.73,14577100,7.65
2001-09-04,18.50,19.08,17.20,17.28,11004200,8.40
2001-08-27,18.60,19.30,17.28,18.55,8378200,9.02
2001-08-20,18.14,18.62,17.58,18.57,7995600,9.03
2001-08-13,19.10,19.36,17.97,18.07,8305300,8.79
2001-08-06,19.04,19.70,18.54,19.02,6657100,9.25
2001-07-30,19.12,19.90,18.51,19.50,8719000,9.48
2001-07-23,20.09,20.50,17.85,18.96,12406300,9.22
2001-07-16,24.88,25.22,19.49,19.98,24065900,9.72
2001-07-09,22.09,25.01,20.84,24.85,16234200,12.08
2001-07-02,23.64,24.23,21.72,22.03,7123200,10.71
2001-06-25,22.50,25.10,22.45,23.25,13930400,11.31
2001-06-18,20.41,23.00,19.98,22.26,12328400,10.82
2001-06-11,21.05,21.73,19.35,20.44,13294600,9.94
2001-06-04,21.08,21.70,20.33,21.32,11747800,10.37
2001-05-29,22.32,22.50,19.30,20.89,19571700,10.16
2001-05-21,23.63,24.13,22.50,22.76,11324600,11.07
2001-05-14,22.89,25.50,22.75,23.53,9712400,11.44
2001-05-07,25.62,25.76,22.76,22.85,10063500,11.11
2001-04-30,26.70,27.12,23.96,25.75,13379600,12.52
2001-04-23,24.34,26.29,23.51,26.20,17872500,12.74
2001-04-16,22.09,25.75,19.60,25.04,33131000,12.18
2001-04-09,20.69,23.02,20.06,22.42,12115900,10.90
2001-04-02,22.09,22.66,18.75,20.59,15476600,10.01
2001-03-26,23.13,23.75,21.13,22.07,20545300,10.73
2001-03-19,19.75,23.56,19.37,23.00,20682000,11.18
2001-03-12,19.69,21.37,18.12,19.62,16517400,9.54
2001-03-05,19.37,22.06,19.25,20.25,14145700,9.85
2001-02-26,19.06,20.44,17.19,19.25,12860600,9.36
2001-02-20,19.19,19.94,18.00,18.81,12783100,9.15
2001-02-12,19.06,20.56,18.50,19.00,9971500,9.24
2001-02-05,20.50,21.39,18.69,19.12,16699200,9.30
2001-01-29,19.56,22.50,19.56,20.62,21974400,10.03
2001-01-22,19.06,20.94,18.44,19.56,22065300,9.51
2001-01-16,17.44,19.56,16.50,19.50,28137100,9.48
2001-01-08,16.94,18.50,15.94,17.19,19792500,8.36
2001-01-02,14.88,18.50,14.44,16.37,21621400,7.96
2000-12-26,14.88,15.00,14.19,14.88,13200000,7.24
2000-12-18,14.56,15.25,13.63,15.00,13936100,7.29
2000-12-11,15.19,16.00,14.00,14.06,13157000,6.84
2000-12-04,17.19,17.44,14.00,15.06,22894500,7.32
2000-11-27,19.87,19.94,16.12,17.06,15830800,8.30
2000-11-20,18.59,19.50,18.25,19.31,10287300,9.39
2000-11-13,18.75,20.50,18.25,18.50,12923600,9.00
2000-11-06,22.44,22.62,19.06,19.06,14409100,9.27
2000-10-30,19.12,23.00,18.75,22.25,22912800,10.82
2000-10-23,20.27,20.87,17.50,18.56,24905200,9.03
2000-10-16,22.31,23.25,18.31,19.50,32537300,9.48
2000-10-09,22.62,22.87,19.12,22.06,35187800,10.73
2000-10-02,26.69,26.75,21.00,22.19,52968900,10.79
2000-09-25,52.75,55.50,25.37,25.75,68077500,12.52
2000-09-18,55.25,61.44,50.00,52.19,15438100,25.38
2000-09-11,58.69,60.38,54.25,55.23,10738200,26.86
2000-09-07,59.13,62.56,58.25,58.88,7377400,28.63
